"","SeniorCitizen","PartnerYes","DependentsYes","tenure","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnYes"
"5322",0,1,0,69,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0.877114427860696,0.834652665589661,0
"5323",0,1,0,26,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.633333333333333,0.237681744749596,0
"5324",0,1,1,58,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0.865174129353234,0.716201246249712,0
"5325",0,0,0,24,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.361691542288557,0.14117816755135,0
"5326",0,1,1,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0228855721393035,0.00930648511423951,0
"5327",0,1,1,15,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0174129353233831,0.0310696976690514,1
"5328",0,1,1,30,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0144278606965175,0.0669801523194092,0
"5329",0,1,0,55,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.475621890547264,0.397334410339257,0
"5330",0,1,0,25,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0.156716417910448,0.0962612508654512,1
"5331",1,1,0,10,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0.738805970149254,0.105619663051004,1
"5332",0,1,1,44,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0.356218905472637,0.271913224094161,0
"5333",0,0,0,47,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.404477611940298,0.322438264481883,0
"5334",0,1,1,13,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.697512437810945,0.138933764135703,1
"5335",0,1,1,49,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.892537313432836,0.608631433187168,1
"5336",0,1,0,64,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0.782587064676617,0.72646549734595,0
"5337",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00845771144278609,3.4618047542088e-05,0
"5338",0,0,0,20,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.31592039800995,0.113576044311101,0
"5339",0,1,0,37,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.270149253731343,0.181663974151858,0
"5340",0,1,1,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.66865671641791,0.287462497115163,0
"5341",0,0,0,38,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0.655223880597015,0.365664666512809,0
"5342",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.559203980099502,0.00642164781906296,1
"5343",0,0,0,37,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.462686567164179,0.268451419339949,1
"5344",0,1,0,52,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.477611940298507,0.382102469420725,0
"5345",0,0,1,71,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0.583582089552239,0.635114239556889,0
"5346",0,0,0,26,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0.711940298507463,0.267309023771059,1
"5347",0,0,0,66,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0.560696517412935,0.551534733441034,0
"5348",0,1,0,72,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.982089552238806,0.989568428340642,0
"5349",0,0,1,25,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.222885572139303,0.109825755827371,0
"5350",0,1,1,69,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.956218905472637,0.882414031848604,0
"5351",0,1,1,53,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.511940298507463,0.423176782829448,0
"5352",0,0,0,12,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.76865671641791,0.126511654742673,1
"5353",0,0,0,26,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.8,0.290583891068544,0
"5354",0,0,0,21,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.4318407960199,0.158642972536349,0
"5355",0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.707462686567164,0.0081410108469882,0
"5356",0,0,0,48,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.767661691542289,0.51078929148396,0
"5357",0,1,0,26,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.170646766169154,0.110754673436418,0
"5358",0,1,0,60,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0169154228855722,0.143012924071082,0
"5359",0,0,0,18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00995024875621896,0.0360662358642972,0
"5360",1,0,0,10,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.113432835820896,0.0314562658666051,1
"5361",0,1,1,5,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0.659203980099502,0.0501903992614816,1
"5362",0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0213930348258707,0.00761020078467572,0
"5363",0,1,1,65,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0646766169154229,0.195741980152319,0
"5364",0,1,1,70,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0706467661691542,0.19574774982691,0
"5365",0,0,0,18,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.72089552238806,0.182142857142857,1
"5366",0,0,1,62,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0174129353233831,0.142084006462036,0
"5367",0,1,1,66,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.412935323383085,0.459035310408493,0
"5368",0,1,1,65,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0.639303482587065,0.599619201477037,0
"5369",1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.517910447761194,0.0250057696745903,1
"5370",0,0,0,34,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0208955223880598,0.0755135010385414,0
"5371",0,1,1,16,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0.721890547263682,0.164251096238172,0
"5372",0,0,0,54,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0.85273631840796,0.648540272328641,1
"5373",1,0,0,50,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0.862686567164179,0.600455804292638,0
"5374",0,1,0,71,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0.865671641791045,0.839251096238172,0
"5375",0,0,0,10,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.562189054726368,0.0901050080775444,1
"5376",0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.323880597014925,0.003692591737826,1
"5377",0,0,0,18,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.054726368159204,0.0468151396261251,0
"5378",0,0,0,4,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.428358208955224,0.0266097392107085,0
"5379",0,1,1,58,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0.572636815920398,0.507379413801062,0
"5380",0,1,0,56,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.793532338308458,0.606023540272329,0
"5381",0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.616915422885572,0.014510731594738,1
"5382",0,1,0,32,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.603482587064677,0.280308100623125,1
"5383",0,1,1,56,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0.335820895522388,0.330729286868221,0
"5384",0,0,0,36,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.661691542288557,0.349798061389338,1
"5385",0,0,0,4,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0.459203980099503,0.0270251557812139,0
"5386",0,0,0,53,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.66865671641791,0.519091853219478,1
"5387",0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.274129353233831,0.0481652434802677,0
"5388",0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.121890547263682,0.0114931917839834,0
"5389",0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0164179104477612,0.000126932840987772,1
"5390",0,1,0,51,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.506467661691542,0.418970690053081,0
"5391",1,0,0,12,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.807960199004975,0.136320101546273,1
"5392",0,0,0,6,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0.308457711442786,0.0273251788599123,0
"5393",0,1,1,63,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0.209950248756219,0.274203784906531,0
"5394",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.52089552238806,0.00597738287560578,1
"5395",0,1,0,48,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0.864179104477612,0.584439187629818,0
"5396",0,0,0,5,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.624378109452736,0.0427879067620586,1
"5397",0,0,1,35,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.018407960199005,0.0722017078236787,0
"5398",0,0,0,6,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.662686567164179,0.0582390953150242,1
"5399",0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0149253731343284,0.00236556658204477,0
"5400",0,0,0,50,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0149253731343284,0.111960535425802,0
"5401",0,0,0,33,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.518905472636816,0.275478882990999,0
"5402",0,0,0,31,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0218905472636817,0.0715151165474267,0
"5403",0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0208955223880598,0.0198822986383568,0
"5404",0,1,1,54,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0.676119402985075,0.519876528963766,0
"5405",0,0,0,46,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0.770149253731343,0.536048926840526,0
"5406",0,0,1,34,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0.851243781094527,0.398338333717978,0
"5407",0,1,1,71,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0.785572139303483,0.795234248788368,0
"5408",0,1,1,63,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0.450746268656716,0.461043157165936,0
"5409",0,0,0,51,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0666666666666667,0.146457419801523,0
"5410",1,0,0,26,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.70547263681592,0.260656588968382,1
"5411",0,1,0,64,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0.803482587064677,0.733556427417494,0
"5412",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0651741293532338,0.00069236095084237,1
"5413",1,1,0,61,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0.669651741293532,0.603848372951766,0
"5414",0,0,0,15,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.753731343283582,0.171549734594969,0
"5415",0,0,0,64,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0.869651741293532,0.794403415647358,1
"5416",0,0,0,18,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.318905472636816,0.103219478421417,0
"5417",0,1,1,57,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0.763681592039801,0.636625894299562,0
"5418",0,1,1,14,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0.429353233830846,0.0919397645972767,0
"5419",1,0,0,18,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.619900497512438,0.160725825063466,0
"5420",1,1,0,72,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.599502487562189,0.644293791830141,0
"5421",0,1,0,70,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.955721393034826,0.949169166858989,0
"5422",0,0,0,38,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.017910447761194,0.0833948765289638,0
"5423",0,1,1,68,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0.441791044776119,0.50276944380337,0
"5424",0,0,0,13,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.622885572139303,0.114228017539811,1
"5425",1,1,0,65,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0.740796019900497,0.686545118855297,0
"5426",0,0,0,30,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0.817910447761194,0.355192707131318,0
"5427",0,1,0,51,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0.566666666666667,0.448009462266328,0
"5428",0,0,0,31,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.661691542288557,0.299399953842603,0
"5429",0,1,0,9,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0.708457711442786,0.0962727902146319,1
"5430",0,1,1,72,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0.609452736318408,0.651153934918071,0
"5431",0,0,0,10,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.536318407960199,0.0894818832217863,1
"5432",0,0,0,37,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0154228855721393,0.0780348488345257,0
"5433",0,0,0,2,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.578606965174129,0.0163858758366028,1
"5434",0,0,0,55,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0.822388059701493,0.638501038541426,0
"5435",0,0,1,33,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.766666666666667,0.375761597045927,0
"5436",0,1,1,46,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0.723383084577114,0.486706669743827,0
"5437",0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.360696517412935,0.0041195476575121,0
"5438",1,0,0,20,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.43134328358209,0.133342949457651,1
"5439",0,1,0,9,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.613432835820895,0.0834179552273252,1
"5440",1,0,0,32,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.775124378109453,0.346232402492499,1
"5441",0,1,1,19,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0.311940298507463,0.108942995615047,0
"5442",0,1,0,70,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0.468159203980099,0.547074774982691,1
"5443",0,0,1,61,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0671641791044776,0.170730440803139,0
"5444",0,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.270646766169154,0.140128086775906,0
"5445",0,1,0,45,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0.890547263681592,0.56127394414955,0
"5446",0,1,1,62,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.704975124378109,0.622299792291715,0
"5447",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0139303482587065,9.80844680360031e-05,1
"5448",0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.263681592039801,0.0149146088160628,0
"5449",0,1,1,41,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0.829353233830846,0.451390491576275,0
"5450",0,1,1,67,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0.844776119402985,0.793526425109624,0
"5451",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.660696517412935,0.00759866143549502,1
"5452",0,1,0,71,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.770149253731343,0.789078006000462,0
"5453",0,1,1,37,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0.565671641791045,0.304638818370644,0
"5454",0,1,0,60,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.428855721393035,0.432425571197784,0
"5455",1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.51044776119403,0.00585621970920842,1
"5456",0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0144278606965175,0.0127798292176321,0
"5457",0,0,0,13,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.127363184079602,0.0379009923840295,1
"5458",0,1,1,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.325870646766169,0.0649549965381952,0
"5459",0,0,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.325870646766169,0.0386856681283175,1
"5460",0,1,1,10,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.702487562189055,0.105083083314101,0
"5461",0,1,0,34,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.017910447761194,0.0761827832910224,0
"5462",0,0,0,62,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0.466169154228856,0.441720516962843,0
"5463",0,1,0,64,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0.516417910447761,0.51487422109393,0
"5464",0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.259701492537313,0.00294830371567041,1
"5465",0,0,0,25,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0248756218905473,0.055458112162474,0
"5466",0,0,0,26,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0.376119402985075,0.177059773828756,0
"5467",0,0,1,10,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0169154228855722,0.0231594738056773,0
"5468",0,0,0,53,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.799502487562189,0.61078352180937,0
"5469",0,0,0,7,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.611442786069652,0.0654569582275559,1
"5470",0,0,0,33,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.604477611940298,0.295176552042465,0
"5471",1,1,0,71,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0.708457711442786,0.740416570505424,0
"5472",0,0,0,29,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.556716417910448,0.227838679898454,0
"5473",0,1,1,24,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0.624378109452736,0.219830371567044,0
"5474",0,1,1,20,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.311940298507463,0.106277405954304,0
"5475",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.660199004975124,0.00759289176090464,0
"5476",0,0,1,54,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.365671641791045,0.354702284791138,1
"5477",1,0,0,5,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0.662686567164179,0.0457823678744519,1
"5478",0,1,1,72,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.656218905472637,0.688639510731595,0
"5479",0,1,0,52,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.876119402985075,0.630994691899377,0
"5480",0,0,0,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.50547263681592,0.0730094622663282,0
"5481",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.270149253731343,0.00306946688206784,0
"5482",1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.551243781094527,0.00632933302561736,1
"5483",0,1,1,33,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0.553731343283582,0.275357719824602,1
"5484",0,1,0,55,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.592039800995025,0.512272097853681,1
"5485",0,1,1,69,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0.806965174129353,0.789020309254558,0
"5486",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.323383084577114,0.00368682206323562,0
"5487",0,0,0,54,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0.685074626865672,0.544241864758828,0
"5488",0,0,1,33,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.018905472636816,0.0765462727902146,0
"5489",1,1,0,45,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0.800497512437811,0.520078467574429,0
"5490",0,0,1,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0691542288557214,0.0348776828986845,0
"5491",0,0,0,6,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0.372636815920398,0.0365624278790676,0
"5492",0,0,0,21,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0.46865671641791,0.162197092084006,0
"5493",0,1,1,65,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0701492537313433,0.199601892453266,0
"5494",1,1,0,6,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.65771144278607,0.052630971613201,1
"5495",0,0,0,8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.663681592039801,0.0749596122778675,1
"5496",0,0,0,11,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.553233830845771,0.104713824140318,1
"5497",0,1,1,43,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0597014925373134,0.12221901684745,0
"5498",0,1,1,49,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0.333830845771144,0.291074313408724,1
"5499",1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.276119402985075,0.00313870297715207,1
"5500",1,0,0,15,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.608457711442786,0.131237018232172,1
"5501",0,1,1,60,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.420398009950249,0.424146088160628,0
"5502",0,0,0,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0681592039800995,0.0420032310177706,0
"5503",1,1,0,16,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.532835820895522,0.132587122086314,1
"5504",0,1,1,35,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.017910447761194,0.0840006923609508,0
"5505",1,1,0,44,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.698009950248756,0.44935379644588,1
"5506",0,1,1,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.119402985074627,0.0403934918070621,0
"5507",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0194029850746269,0.00016155088852986,0
"5508",0,0,0,28,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.414427860696517,0.188772213247173,0
"5509",0,1,0,70,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0686567164179104,0.221792060927764,0
"5510",0,0,1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.276119402985075,0.0234133394876529,1
"5511",0,0,0,18,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0.82636815920398,0.204921532425571,0
"5512",0,1,0,70,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0.58407960199005,0.608239095315024,0
"5513",0,1,1,9,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.36865671641791,0.0556658204477267,0
"5514",1,0,0,67,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0.738308457711443,0.706444726517425,0
"5515",0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.300497512437811,0.00342141703207935,0
"5516",0,1,1,18,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0109452736318409,0.0335160396953612,0
"5517",0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.333333333333333,0.0210362335564274,1
"5518",1,1,1,71,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0.681094527363184,0.710887375951996,0
"5519",0,1,1,30,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.75771144278607,0.325398107546734,1
"5520",0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.372636815920398,0.00425801984768054,0
"5521",0,0,0,55,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.656716417910448,0.527469420724671,0
"5522",0,0,0,59,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0.461691542288557,0.428877221324717,0
"5523",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.516417910447761,0.00592545580429262,1
"5524",0,1,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.506965174129353,0.0529367643664897,0
"5525",0,1,1,45,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0.362189054726368,0.292510962381722,0
"5526",0,1,1,54,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0646766169154229,0.152705977382876,0
"5527",0,1,1,51,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0567164179104478,0.138189476113547,0
